seller_region,country_code,brand,asin,reporting_date,top_bsr_position,bot_bsr_position,sales,performance,units,discounts,cogs,refunds,sde1,sessions_mobile,sessions_browser,sessions,pageviews_mobile,pageviews_browser,pageviews,topbsr_sales,botbsr_sales,units_sales,refunds_sales,sessionsmobile_sales,pageviews_sales,topbsr_sde1,botbsr_sde1,units_sde1,refunds_sde1,sessionsmobile_sde1,pageviews_sde1,topbsr_units,botbsr_units,units_units,refunds_units,sessionsmobile_units,pageviews_units
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-22,3.0,32.0,1798.78,0.526205827,208,-22.99,-266.24,-22.73,682.45,193,144,337,333,192,525,0.0016677970624534406,0.0177898353328367,0.11563393,-0.012636342,0.107294944,0.291864486,0.0043959264414975456,0.046889882042640482,0.30478423327716314,-0.033306469338413067,0.28280460106967542,0.76928712726207038,0.014423076923076924,0.15384615384615385,1.0,-0.109278846,0.927884615,2.524038462
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-22,4.0,18.0,2178.13,0.636807536,253,-57.64,-321.31,-38.25,697.94999999999993,273,223,496,445,296,741,0.0018364376781918434,0.0082639695518632959,0.116154683,-0.017560935,0.125336872,0.34020008,0.0057310695608567951,0.025789813023855579,0.3624901497241923,-0.054803352675693105,0.39114549752847627,1.0616806361487214,0.015810276679841896,0.071146245059288543,1.0,-0.151185771,1.079051383,2.928853755
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-12,4.0,22.0,1890.58,0.554396015,218,-47.1,-274.68,-6.22,685.05000000000007,222,164,386,316,226,542,0.0021157528377534936,0.011636640607644215,0.11530853,-0.003289996,0.117424282,0.28668451,0.0058389898547551271,0.0321144442011532,0.31822494708415439,-0.0090796292241442211,0.32406393693890956,0.79118312531931967,0.01834862385321101,0.10091743119266056,1.0,-0.02853211,1.018348624,2.486238532
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-25,3.0,26.0,1879.05,0.570267745,215,-27.75,-275.2,,717.64,218,145,363,326,176,502,0.0015965514488704398,0.013836779223543812,0.114419521,,0.116016072,0.267156276,0.00418036898723594,0.036229864556044815,0.29959311075190903,,0.303773479739145,0.69951507719748063,0.013953488372093023,0.12093023255813953,1.0,,1.013953488,2.334883721
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-09,3.0,19.0,3943.26,1.267745242,457,-46.76,-580.39,-34.02,1451.3400000000001,557,414,971,868,564,1432,0.00076079183213889016,0.004818348270212971,0.115893956,-0.008627379,0.141253684,0.363151301,0.0020670552730580015,0.013091350062700676,0.31488141992916885,-0.023440406796477738,0.38378326236443561,0.9866743836730193,0.0065645514223194746,0.041575492341356671,1.0,-0.074442013,1.218818381,3.133479212
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-06,3.0,33.0,6042.19,1.91713805,818,-75.21,-1038.86,-37.48,1789.2,1132,666,1798,1758,870,2628,0.00049650871621051309,0.0054615958783156438,0.135381377,-0.006203049,0.187349289,0.434941635,0.0016767270288397047,0.018443997317236754,0.45718756986362619,-0.020947909680304043,0.632684998882182,1.4688128772635816,0.003667481662591687,0.040342298288508556,1.0,-0.045819071,1.383863081,3.212713936
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-25,4.0,56.0,1230.9,0.392704999,148,-0.86,-187.95,-12.68,497.95,191,108,299,317,150,467,0.0032496547241855551,0.045495166138597769,0.120237225,-0.010301405,0.155171013,0.379397189,0.0080329350336379151,0.11246109047093082,0.2972185962446029,-0.025464404056632192,0.38357264785621048,0.9378451651772266,0.027027027027027029,0.3783783783783784,1.0,-0.085675676,1.290540541,3.155405405
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-31,3.0,26.0,2682.98,0.858447784,361,-22.61,-462.08,,756.86999999999989,368,286,654,552,375,927,0.0011181596582904084,0.0096907170385168735,0.134551879,,0.137160918,0.345511334,0.0039636925760038058,0.034352002325366317,0.47696433997912463,,0.48621295598980019,1.224781005985176,0.0083102493074792248,0.072022160664819951,1.0,,1.019390582,2.567867036
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-23,4.0,74.0,1727.17,0.587619569,193,-7.17,-245.12,-13.51,496.5,298,167,465,433,223,656,0.0023159272104077769,0.042844653392543869,0.111743488,-0.007822044,0.172536577,0.379812063,0.0080563947633434038,0.14904330312185296,0.38872104733131924,-0.027210473313192346,0.60020140986908355,1.3212487411883183,0.02072538860103627,0.38341968911917096,1.0,-0.07,1.544041451,3.398963731
eu,uk,incite-nutrition,B00RXIIW7K,2023-10-30,2.0,15.0,3291.92,1.070634501,382,-42.22,-485.14,-47.25,1074.96,409,358,767,614,488,1102,0.00060754817857056065,0.0045566113392792049,0.116041702,-0.014353326,0.124243603,0.334759046,0.0018605343454640173,0.013954007590980129,0.3553620599836273,-0.043955123911587408,0.38047927364739154,1.0251544243506734,0.005235602094240838,0.039267015706806283,1.0,-0.123691099,1.070680628,2.884816754
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-07,5.0,20.0,2208.59,0.721933537,253,-53.29,-321.32,,724.26,317,228,545,454,338,792,0.0022638878198307515,0.0090555512793230059,0.114552724,,0.143530488,0.358599831,0.0069035981553585727,0.027614392621434291,0.34932206666114379,,0.43768812304973354,1.0935299478087979,0.019762845849802372,0.079051383399209488,1.0,,1.252964427,3.130434783
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-25,3.0,21.0,2160.27,0.66258986,248,-23.76,-317.44,,844.85,234,184,418,358,239,597,0.0013887152994764543,0.00972100709633518,0.114800465,,0.108319793,0.276354345,0.0035509261999171452,0.024856483399420013,0.293543232526484,,0.27697224359353728,0.70663431378351182,0.012096774193548387,0.0846774193548387,1.0,,0.943548387,2.407258065
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-13,2.0,24.0,4072.78,1.2598625,547,-50.99,-694.69,-37.32,511.23,610,534,1144,926,723,1649,0.00049106507103256248,0.00589278085239075,0.134306297,-0.009163274,0.149774847,0.404883151,0.0039121334819944053,0.046945601783932867,1.0699685073254699,-0.0730004107740156,1.1932007120082937,3.2255540559043872,0.0036563071297989031,0.043875685557586835,1.0,-0.068226691,1.115173675,3.014625229
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-25,4.0,58.0,3551.65,1.096759278,483,-42.09,-613.41,-72.56,762.66999999999985,604,346,950,947,468,1415,0.0011262371010657018,0.016330437965452676,0.13599313,-0.020429941,0.170061802,0.398406375,0.0052447323219741186,0.07604861866862471,0.63330142787837473,-0.095139444320610514,0.79195458061809187,1.8553240588983444,0.0082815734989648039,0.12008281573498965,1.0,-0.150227743,1.250517598,2.929606625
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-09,5.0,59.0,2584.36,0.805008536,298,-37.4,-378.45,-31.7,591.95,366,261,627,527,347,874,0.0019347149777894719,0.022829636737915771,0.115309013,-0.012266093,0.141621136,0.338188178,0.0084466593462285654,0.099670580285497079,0.50342089703522253,-0.05355182025508911,0.618295464143931,1.4764760537207533,0.016778523489932886,0.19798657718120805,1.0,-0.106375839,1.228187919,2.932885906
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-19,3.0,26.0,1884.85,0.596143031,215,-25.15,-275.2,-6.88,760.09,165,152,317,250,204,454,0.0015916385919303923,0.013794201130063402,0.114067432,-0.003650158,0.087540123,0.240867974,0.0039469010248786322,0.034206475548948151,0.282861240116302,-0.0090515596837216633,0.21707955636832479,0.59729768843163311,0.013953488372093023,0.12093023255813953,1.0,-0.032,0.76744186,2.111627907
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-18,3.0,11.0,2373.36,0.754397265,318,-35.18,-400.68,-33.8,553.86,358,243,601,529,308,837,0.0012640307412276266,0.0046347793845012975,0.133987259,-0.014241413,0.150841002,0.352664577,0.0054165312533853323,0.019860614595746218,0.57415231285884516,-0.061026252121474736,0.64637272957064962,1.5112122196945077,0.009433962264150943,0.034591194968553458,1.0,-0.106289308,1.125786164,2.632075472
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-14,3.0,12.0,2928.61,0.810989348,395,-121.97,-501.65,-5.6,638.67999999999984,445,321,766,723,420,1143,0.0010243767521110696,0.0040975070084442785,0.134876272,-0.00191217,0.151949218,0.390287543,0.00469718795014718,0.01878875180058872,0.618463080102712,-0.0087680841736080678,0.69674954593849836,1.7896286090060756,0.0075949367088607592,0.030379746835443037,1.0,-0.014177215,1.126582278,2.893670886
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-28,2.0,17.0,2587.97,0.719409555,350,-29.49,-448.01,-8,570.61999999999989,421,247,668,670,345,1015,0.00077280648539202552,0.0065688551258322164,0.135241135,-0.003091226,0.162675765,0.392199291,0.0035049595177175708,0.029792155900599353,0.61336791560057491,-0.014019838070870283,0.73779397847954875,1.7787669552416674,0.0057142857142857143,0.048571428571428571,1.0,-0.022857143,1.202857143,2.9
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-30,2.0,13.0,3092.25,0.87692608,419,-34.94,-532.13,-33.86,705.29000000000008,549,330,879,816,430,1246,0.00064677823591236157,0.00420405853343035,0.13550004,-0.010949956,0.177540626,0.402942841,0.0028357129691332639,0.018432134299366215,0.59408186703341881,-0.048008620567426157,0.778403210027081,1.7666491797700234,0.00477326968973747,0.031026252983293555,1.0,-0.080811456,1.31026253,2.973747017
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-06,2.0,13.0,3027.81,0.876493907,410,-19.22,-516.6,,1100.9299999999998,495,282,777,702,372,1074,0.00066054342907910339,0.004293532289014172,0.135411403,,0.163484499,0.354711821,0.0018166459266256714,0.011808198523066863,0.37241241495826261,,0.44961986683985367,0.9755388625979855,0.0048780487804878049,0.031707317073170732,1.0,,1.207317073,2.619512195
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-21,4.0,68.0,2919.93,0.846985565,332,-7.23,-421.64,-27,845.62999999999988,415,255,670,616,327,943,0.0013698958536677249,0.023288229512351325,0.113701356,-0.009246797,0.142126695,0.322952948,0.0047302011518039807,0.08041341958066768,0.39260669559973044,-0.031928857774676869,0.49075836949966306,1.1151449215377887,0.012048192771084338,0.20481927710843373,1.0,-0.081325301,1.25,2.840361446
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-27,3.0,27.0,2004.69,0.587643085,229,-26.71,-293.13,,809.46999999999991,213,168,381,334,219,553,0.0014964907292399324,0.013468416563159391,0.114232126,,0.106250842,0.275853124,0.0037061287014960409,0.033355158313464368,0.28290115754753115,,0.26313513780621889,0.68316305730910354,0.013100436681222707,0.11790393013100436,1.0,,0.930131004,2.414847162
eu,uk,incite-nutrition,B00RXIIW7K,2023-10-28,2.0,13.0,4369.2,1.287387756,594,-50.81,-754.38,-19.6,965.31999999999994,731,490,1221,1113,661,1774,0.0004577497024626934,0.0029753730660075071,0.135951662,-0.004485947,0.167307516,0.406023986,0.0020718518211577507,0.013467036837525381,0.615339990883852,-0.020304147847345962,0.75726184063315793,1.837732565366925,0.0033670033670033669,0.021885521885521887,1.0,-0.032996633,1.230639731,2.986531987
eu,uk,incite-nutrition,B00RXIIW7K,2023-10-23,3.0,28.0,4436.15,1.297449039,606,-25.45,-769.63,-62.51,685.26,776,532,1308,1157,701,1858,0.00067626207409578133,0.0063117793582272924,0.136604939,-0.014091047,0.174926456,0.418831645,0.00437790035898783,0.040860403350553076,0.88433587251554158,-0.091220850480109736,1.1324168928581853,2.711379622333129,0.0049504950495049506,0.0462046204620462,1.0,-0.103151815,1.280528053,3.066006601
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-17,3.0,30.0,1544.87,0.461152321,176,-27.39,-225.28,,621.1099999999999,196,134,330,272,194,466,0.0019419109698550689,0.01941910969855069,0.113925444,,0.126871517,0.301643504,0.0048300623078037716,0.048300623078037716,0.2833636553911546,,0.31556407077651305,0.75026967847885251,0.017045454545454544,0.17045454545454544,1.0,,1.113636364,2.647727273
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-29,3.0,28.0,1650.86,0.494157153,189,-66.13,-241.92,-24.16,571.16,177,151,328,272,201,473,0.0018172346534533518,0.016960856765564615,0.114485783,-0.014634796,0.107216845,0.28651733,0.0052524686602703277,0.049023040829189721,0.33090552559703063,-0.0422998809440437,0.30989565095594929,0.828139225435955,0.015873015873015872,0.14814814814814814,1.0,-0.127830688,0.936507937,2.502645503
eu,uk,incite-nutrition,B00RXIIW7K,2023-10-13,3.0,29.0,2269.88,0.681520133,262,-31.87,-332.74,-18.99,768.05,260,222,482,390,306,696,0.0013216557703490932,0.012776005780041235,0.115424604,-0.008366081,0.1145435,0.306624139,0.0039059957034047266,0.037757958466245689,0.34112362476401276,-0.024724952802551915,0.33851962762840965,0.90619100318989654,0.011450381679389313,0.11068702290076336,1.0,-0.072480916,0.992366412,2.65648855
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-08,5.0,47.0,2458.5,0.468538198,282,-20.2,-358.14,-79.57,539.63,316,275,591,496,364,860,0.002033760423022168,0.019117347976408378,0.114704088,-0.032365263,0.128533659,0.349806793,0.0092656079165354035,0.087096714415432791,0.5225802864925968,-0.1474528843837444,0.58558642032503749,1.5936845616440896,0.017730496453900711,0.16666666666666666,1.0,-0.282163121,1.120567376,3.04964539
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-09,4.0,19.0,2155.46,0.415153287,247,-67.1,-313.69,-8.05,750.15000000000009,251,175,426,362,259,621,0.0018557523684039601,0.00881482374991881,0.114592709,-0.003734702,0.116448461,0.288105555,0.0053322668799573409,0.025328267679797369,0.32926747983736582,-0.01073118709591415,0.33459974671732318,0.82783443311337723,0.016194331983805668,0.076923076923076927,1.0,-0.032591093,1.016194332,2.51417004
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-22,4.0,21.0,2303.26,0.470717303,262,-30.08,-330.13,-12.95,883.57,245,204,449,375,252,627,0.0017366688953917488,0.0091175117008066818,0.113751813,-0.005622466,0.10637097,0.272222849,0.0045270889686159551,0.023767217085233765,0.29652432744434509,-0.014656450535894155,0.2772841993277273,0.709621195830551,0.015267175572519083,0.080152671755725186,1.0,-0.049427481,0.935114504,2.393129771
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-24,3.0,25.0,1564.42,0.318306684,179,-24.33,-229.12,-8.06,636.7399999999999,168,103,271,262,138,400,0.0019176435995448791,0.01598036332954066,0.114419401,-0.005152069,0.107388042,0.255685813,0.0047114991990451372,0.039262493325376138,0.28111945220969314,-0.012658227848101269,0.26384395514652764,0.62819989320601821,0.016759776536312849,0.13966480446927373,1.0,-0.045027933,0.938547486,2.234636872
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-13,4.0,57.0,1296.97,0.266028145,148,-10.41,-189.43,-20.08,497.42000000000007,178,172,350,252,224,476,0.0030841114289459279,0.043948587862479467,0.114112123,-0.015482239,0.137242959,0.36700926,0.0080414941096055639,0.11459129106187928,0.29753528205540586,-0.040368300430219925,0.35784648787744755,0.95693779904306209,0.027027027027027029,0.38513513513513514,1.0,-0.135675676,1.202702703,3.216216216
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-30,2.0,20.0,5225.04,1.060581693,600,-33.23,-761.99,-44.06,1084.0499999999997,837,537,1374,1300,734,2034,0.00038277218930381397,0.0038277218930381396,0.114831657,-0.008432471,0.160190161,0.389279317,0.0018449333517826672,0.018449333517826672,0.55348000553480015,-0.04064388173977216,0.77210460772104628,1.8762972187629727,0.0033333333333333335,0.033333333333333333,1.0,-0.073433333,1.395,3.39
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-21,4.0,17.0,2495.51,0.496705982,289,-79.26,-367.03,-20.46,878.65000000000009,285,244,529,433,319,752,0.0016028787702714073,0.006812234773653481,0.115807991,-0.008198725,0.114205112,0.301341209,0.0045524383998179017,0.019347863199226083,0.32891367438684344,-0.023285722415068568,0.32436123598702554,0.85585841916576555,0.01384083044982699,0.058823529411764705,1.0,-0.070795848,0.98615917,2.602076125
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-04,3.0,30.0,3683.46,0.728916619,421,-25.48,-534.67,-73.93,776.87,549,409,958,819,557,1376,0.000814451629717711,0.00814451629717711,0.114294712,-0.020070803,0.149044648,0.373561814,0.0038616499543038087,0.038616499543038085,0.5419182102539678,-0.0951639270405602,0.706681941637597,1.7712101123740136,0.0071258907363420431,0.071258907363420429,1.0,-0.175605701,1.304038005,3.268408551
eu,uk,incite-nutrition,B00RXIIW7K,2023-12-07,4.0,45.0,2574.69,0.512741264,295,-25.7,-374.65,-39.55,493.40999999999997,412,343,755,573,442,1015,0.0015535850917974591,0.017477832282721414,0.114576901,-0.015361073,0.160019264,0.394222217,0.0081068482600676929,0.091202042925761548,0.59788005917999232,-0.080156462171419307,0.83500537078697235,2.057112745992177,0.013559322033898305,0.15254237288135594,1.0,-0.134067797,1.396610169,3.440677966
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-23,3.0,22.0,1824.72,0.366920847,211,-23.15,-270.08,0,677.25,222,155,377,345,198,543,0.0016440878600552412,0.012056644307071769,0.115634179,0,0.121662502,0.297579903,0.0044296788482834993,0.032484311554078993,0.31155407899593945,0.0,0.327796234772979,0.8017718715393134,0.014218009478672985,0.10426540284360189,1.0,0,1.052132701,2.573459716
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-30,3.0,27.0,1974.04,0.574860994,226,-23.2,-289.28,-6.02,762.24,254,186,440,386,227,613,0.0015197260440517923,0.013677534396466131,0.114486029,-0.003049584,0.128670138,0.310530688,0.0039357682619647356,0.035421914357682618,0.29649454240134343,-0.0078977749790092346,0.33322837951301426,0.80420864819479432,0.013274336283185841,0.11946902654867257,1.0,-0.026637168,1.123893805,2.712389381
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-14,5.0,44.0,4441.81,1.173229054,514,-47.16,-652.78,-35.29,1245.25,637,465,1102,999,607,1606,0.0011256672392560689,0.0099058717054534059,0.115718592,-0.007944959,0.143410006,0.361564317,0.0040152579803252363,0.035334270226862079,0.41276852037743422,-0.028339690825135513,0.5115438666934351,1.2897008632804658,0.009727626459143969,0.085603112840466927,1.0,-0.068657588,1.239299611,3.124513619
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-01,5.0,43.0,3463.84,0.916385953,399,-56.55,-506.73,-19.44,1135.4099999999999,400,314,714,623,404,1027,0.0014434846875144348,0.012413968312624139,0.115190078,-0.005612268,0.115478775,0.296491755,0.0044036955813318542,0.037871781999453943,0.35141490739028197,-0.017121568420218249,0.35229564650654832,0.90451907240556284,0.012531328320802004,0.10776942355889724,1.0,-0.048721805,1.002506266,2.573934837
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-12,4.0,43.0,3472.17,1.000552278,403,-38.57,-511.81,-41.48,1172.82,414,307,721,643,425,1068,0.0011520173263405882,0.012384186258161322,0.116065746,-0.01194642,0.119233793,0.307588626,0.0034105830391705466,0.036663767671083376,0.34361624119643253,-0.035367746116198563,0.35299534455415155,0.9106256714585359,0.0099255583126550868,0.10669975186104218,1.0,-0.10292804,1.027295285,2.650124069
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-04,2.0,19.0,2425.61,0.698747144,329,-25.3,-414.54,,770.79,447,279,726,634,377,1011,0.00082453485927251287,0.0078330811630888727,0.135635984,,0.184283541,0.416802371,0.0025947404610853803,0.02465003438031111,0.426834805848545,,0.57992449305258242,1.3116413030786596,0.0060790273556231,0.057750759878419454,1.0,,1.358662614,3.072948328
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-21,4.0,18.0,2117.53,0.617051722,242,-18.92,-304.92,-6.86,795.88,225,206,431,348,268,616,0.0018889933082412054,0.0085004698870854243,0.114284095,-0.003239624,0.106255874,0.290904969,0.0050258832989897974,0.02261647484545409,0.30406593958888273,-0.0086193898577675027,0.28270593556817608,0.77398602804442884,0.016528925619834711,0.0743801652892562,1.0,-0.028347107,0.929752066,2.545454545
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-26,3.0,21.0,1904.61,0.506465145,218,-22.03,-279.04,,719.39,195,214,409,295,268,563,0.0015751256162678975,0.011025879313875282,0.114459128,,0.102383165,0.295598574,0.0041701997525681479,0.029191398267977037,0.30303451535328541,,0.27106298391692962,0.78260748689862247,0.013761467889908258,0.0963302752293578,1.0,,0.894495413,2.582568807
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-02,3.0,18.0,2097.74,0.571352271,241,-29.01,-308.48,-6.83,845.47,223,185,408,346,247,593,0.0014301104998712903,0.0085806629992277415,0.114885543,-0.003255885,0.10630488,0.282685175,0.0035483222349698982,0.021289933409819391,0.28504855287591518,-0.0080783469549481346,0.26375861946609575,0.7013850284457166,0.012448132780082987,0.074688796680497924,1.0,-0.028340249,0.925311203,2.460580913
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-01,7.0,28.0,1582.27,0.446402252,181,-4.98,-229.87,-7.48,714.87,168,109,277,230,140,370,0.0044240237127671006,0.017696094851068402,0.114392613,-0.004727385,0.106176569,0.233841253,0.0097919901520556185,0.039167960608222474,0.25319288821743813,-0.010463440905339433,0.23500776364933484,0.51757662232293988,0.038674033149171269,0.15469613259668508,1.0,-0.041325967,0.928176796,2.044198895
eu,uk,incite-nutrition,B00RXIIW7K,2023-08-11,4.0,20.0,1900.05,0.524228228,219,-30.48,-275.94,-8,680.91,233,184,417,378,237,615,0.0021052077576905874,0.010526038788452936,0.115260125,-0.004210416,0.122628352,0.323675693,0.0058744914893304554,0.029372457446652275,0.32162840904084244,-0.011748982978660911,0.34218912925349904,0.9032030664845575,0.0182648401826484,0.091324200913242,1.0,-0.03652968,1.063926941,2.808219178
eu,uk,incite-nutrition,B00RXIIW7K,2023-11-20,3.0,21.0,4512.43,1.260046842,620,-44.42,-787.39,-61.75,810.61999999999989,817,528,1345,1255,701,1956,0.0006648302577546909,0.0046538118042828364,0.137398253,-0.013684423,0.18105544,0.433469328,0.0037008709382941457,0.02590609656805902,0.76484666058079009,-0.0761762601465545,1.0078705188621058,2.4129678517677831,0.0048387096774193551,0.033870967741935487,1.0,-0.099596774,1.317741935,3.15483871
eu,uk,incite-nutrition,B00RXIIW7K,2023-10-14,4.0,30.0,1994.81,0.561242728,230,-21.04,-292.1,-39.93,668.14999999999986,237,187,424,331,242,573,0.00200520350309052,0.0150390262731789,0.115299201,-0.020016944,0.118808308,0.287245402,0.0059866796378058827,0.044900097283544126,0.3442340791738383,-0.059762029484397225,0.35471076853999856,0.85759185811569272,0.017391304347826087,0.13043478260869565,1.0,-0.173608696,1.030434783,2.491304348
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-27,2.0,15.0,2641.2,0.734137427,357,-22.92,-456.97,-29.14,623.8,376,253,629,585,324,909,0.00075723156141147972,0.0056792367105860976,0.135165834,-0.011032864,0.142359534,0.344161745,0.0032061558191728121,0.024046168643796089,0.57229881372234692,-0.046713690285347872,0.60275729400448863,1.4571978198140432,0.0056022408963585435,0.042016806722689079,1.0,-0.08162465,1.053221289,2.546218487
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-17,4.0,20.0,2766.66,0.735099057,318,-75.35,-403.86,-7.53,1030.97,302,255,557,448,328,776,0.0014457866163532925,0.0072289330817664624,0.114940036,-0.002721693,0.10915689,0.280482604,0.0038798413144902374,0.019399206572451186,0.30844738450197384,-0.0073038012745278722,0.2929280192440129,0.752689215011106,0.012578616352201259,0.062893081761006289,1.0,-0.023679245,0.949685535,2.440251572
eu,uk,incite-nutrition,B00RXIIW7K,2023-09-19,4.0,22.0,2855.27,0.761758858,329,-83.91,-417.83,-53.2,957.16000000000008,317,314,631,458,392,850,0.0014009183019469261,0.0077050506607080939,0.11522553,-0.018632213,0.111022775,0.297695139,0.0041790296293200717,0.022984662961260394,0.34372518701157589,-0.055581094069956954,0.33118809812361566,0.88804379623051521,0.0121580547112462,0.0668693009118541,1.0,-0.161702128,0.963525836,2.583586626
eu,uk,incite-nutrition,B00RXIIW7K,2023-06-22,3.0,26.0,1733.97,0.463795881,199,-18.36,-254.72,-21.7,702.00999999999988,167,155,322,258,193,451,0.0017301337393380509,0.014994492407596441,0.114765538,-0.012514634,0.096310778,0.260096772,0.004273443398242191,0.037036509451432324,0.283471745416732,-0.030911240580618515,0.23788834916881529,0.642440990869076,0.01507537688442211,0.1306532663316583,1.0,-0.109045226,0.83919598,2.266331658
eu,uk,incite-nutrition,B00RXIIW7K,2023-07-01,3.0,14.0,1786.86,0.493205305,205,-17.28,-262.4,-20.51,683.97,203,140,343,337,187,524,0.0016789228031295121,0.0078349730812710561,0.114726392,-0.011478236,0.11360711,0.29325185,0.0043861572876003332,0.020468734008801556,0.29972074798602277,-0.029986695322894281,0.29679664312762255,0.76611547290085824,0.014634146341463415,0.068292682926829273,1.0,-0.10004878,0.990243902,2.556097561
